order_id,order_date,product_name,category,quantity,unit_price_inr,region,payment_mode,source_company,line_total_inr
B-01194,2024-03-01,VITA Sunflower Oil 5 Litre,Edible Oils,22,881.46,North Zone,Cash,Company B,19392.12
B-00044,2024-03-01,Chai Bliss Green Tea 100 GM,Beverages,12,110.39,North Zone,Card,Company B,1324.68
A-01299,2024-03-01,Sunrich Cooking Oil 5L,Edible Oils,21,769.15,South Zone,Credit,Company A,16152.15
B-00263,2024-03-02,MunchBox Chips 150 GM,Snacks,16,485.55,East Zone,Card,Company B,7768.8
A-00718,2024-03-02,GoldTea Green Tea 100g,Beverages,15,72.6,West Zone,Cash,Company A,1089.0
A-00799,2024-03-02,FreshWash Dish Soap 500ml,Home Care,8,522.33,North Zone,Cash,Company A,4178.64
B-00572,2024-03-02,MunchBox Biscuits 200 GM,Snacks,41,440.73,North Zone,Card,Company B,18069.93
A-01347,2024-03-03,PureBite Atta 5kg,Staples,46,136.95,East Zone,UPI,Company A,6299.7
A-00329,2024-03-03,GoldTea Green Tea 100g,Beverages,48,825.74,West Zone,Card,Company A,39635.52
B-00152,2024-03-04,Chai Bliss Tea 250 GM,Beverages,11,244.02,East Zone,Card,Company B,2684.22
B-00276,2024-03-04,GlowUp Body Wash 250 ML,Personal Care,39,176.79,South Zone,Cash,Company B,6894.81
A-00625,2024-03-04,GoldTea Green Tea 100g,Beverages,44,201.27,North Zone,Cash,Company A,8855.88
B-00360,2024-03-04,GlowUp Shampoo 200 ML,Personal Care,44,338.64,West Zone,Card,Company B,14900.16
B-00174,2024-03-04,WholeGrain Atta 5 KG,Staples,41,986.04,South Zone,UPI,Company B,40427.64
B-00714,2024-03-04,VITA Sunflower Oil 5 Litre,Edible Oils,9,747.83,North Zone,UPI,Company B,6730.47
A-01410,2024-03-05,Sunrich Cooking Oil 5L,Edible Oils,46,837.2,East Zone,UPI,Company A,38511.2
A-00273,2024-03-06,Sunrich Cooking Oil 1L,Edible Oils,41,374.32,North Zone,Credit,Company A,15347.12
B-00395,2024-03-06,WholeGrain Atta 5 KG,Staples,44,275.56,South Zone,Card,Company B,12124.64
A-00736,2024-03-06,PureBite Rice 5kg,Staples,9,810.03,West Zone,UPI,Company A,7290.27
B-00100,2024-03-06,GlowUp Body Wash 250 ML,Personal Care,18,446.54,East Zone,Card,Company B,8037.72
A-01001,2024-03-06,CrunchTime Chips 150g,Snacks,34,235.59,West Zone,Card,Company A,8010.06
A-01067,2024-03-06,SoftCare Body Wash 250ml,Personal Care,37,276.99,East Zone,Card,Company A,10248.63
B-00675,2024-03-06,WholeGrain Rice 5 KG,Staples,23,239.87,North Zone,Card,Company B,5517.01
A-00106,2024-03-06,Sunrich Cooking Oil 5L,Edible Oils,18,109.46,North Zone,Card,Company A,1970.28
A-00188,2024-03-07,SoftCare Shampoo 200ml,Personal Care,45,533.62,South Zone,Card,Company A,24012.9
A-01401,2024-03-07,PureBite Rice 5kg,Staples,36,754.75,West Zone,UPI,Company A,27171.0
A-01258,2024-03-07,PureBite Rice 5kg,Staples,3,687.59,North Zone,Card,Company A,2062.77
B-00631,2024-03-07,MunchBox Chips 150 GM,Snacks,22,198.37,East Zone,Cash,Company B,4364.14
A-01211,2024-03-07,PureBite Rice 5kg,Staples,38,130.17,East Zone,Cash,Company A,4946.46
B-01120,2024-03-08,CleanPro Dishwash Liquid 500 ML,Home Care,38,454.84,West Zone,Credit,Company B,17283.92
A-00412,2024-03-08,PureBite Rice 5kg,Staples,46,270.99,East Zone,Credit,Company A,12465.54
A-00604,2024-03-08,CrunchTime Biscuits 200g,Snacks,4,686.09,West Zone,UPI,Company A,2744.36
A-00213,2024-03-08,FreshWash Dish Soap 500ml,Home Care,19,414.26,East Zone,Cash,Company A,7870.94
B-00319,2024-03-09,MunchBox Chips 150 GM,Snacks,21,796.8,West Zone,Card,Company B,16732.8
A-01355,2024-03-09,GoldTea Green Tea 100g,Beverages,39,583.69,South Zone,Cash,Company A,22763.91
A-00711,2024-03-09,Sunrich Cooking Oil 5L,Edible Oils,22,597.99,East Zone,Cash,Company A,13155.78
A-00190,2024-03-09,PureBite Atta 5kg,Staples,11,255.05,West Zone,Credit,Company A,2805.55
A-01269,2024-03-09,PureBite Rice 5kg,Staples,38,396.56,North Zone,Credit,Company A,15069.28
A-01163,2024-03-10,PureBite Rice 5kg,Staples,3,543.1,South Zone,UPI,Company A,1629.3
A-00098,2024-03-10,SoftCare Shampoo 200ml,Personal Care,6,261.24,East Zone,Card,Company A,1567.44
A-00644,2024-03-10,PureBite Atta 5kg,Staples,29,730.93,South Zone,UPI,Company A,21196.97
A-00399,2024-03-11,FreshWash Dish Soap 500ml,Home Care,23,214.76,East Zone,UPI,Company A,4939.48
B-01123,2024-03-11,CleanPro Dishwash Liquid 500 ML,Home Care,6,564.4,West Zone,Cash,Company B,3386.4
A-01304,2024-03-11,Sunrich Cooking Oil 1L,Edible Oils,15,67.61,North Zone,Card,Company A,1014.15
B-00549,2024-03-11,MunchBox Biscuits 200 GM,Snacks,26,302.12,North Zone,UPI,Company B,7855.12
A-00899,2024-03-11,FreshWash Dish Soap 500ml,Home Care,23,622.48,South Zone,Cash,Company A,14317.04
A-00866,2024-03-12,FreshWash Dish Soap 500ml,Home Care,41,548.24,East Zone,UPI,Company A,22477.84
B-00697,2024-03-12,MunchBox Biscuits 200 GM,Snacks,49,650.72,South Zone,Card,Company B,31885.28
A-00200,2024-03-12,PureBite Rice 5kg,Staples,25,631.21,Unknown,Credit,Company A,15780.25
B-00907,2024-03-12,MunchBox Biscuits 200 GM,Snacks,18,330.34,South Zone,UPI,Company B,5946.12
B-00793,2024-03-12,GlowUp Body Wash 250 ML,Personal Care,8,228.25,West Zone,Card,Company B,1826.0
A-01417,2024-03-12,CrunchTime Biscuits 200g,Snacks,6,651.74,West Zone,Cash,Company A,3910.44
B-01017,2024-03-12,VITA Sunflower Oil 1 Litre,Edible Oils,38,915.49,East Zone,Card,Company B,34788.62
B-01199,2024-03-13,GlowUp Shampoo 200 ML,Personal Care,22,670.64,South Zone,Cash,Company B,14754.08
A-00704,2024-03-13,Sunrich Cooking Oil 1L,Edible Oils,2,894.79,West Zone,Card,Company A,1789.58
A-01339,2024-03-13,SoftCare Shampoo 200ml,Personal Care,46,452.55,West Zone,Cash,Company A,20817.3
B-00448,2024-03-14,CleanPro Laundry Powder 1 KG,Home Care,32,141.1,South Zone,UPI,Company B,4515.2
A-00041,2024-03-14,GoldTea Green Tea 100g,Beverages,5,617.19,North Zone,Card,Company A,3085.95
A-00381,2024-03-14,SoftCare Body Wash 250ml,Personal Care,23,874.68,North Zone,Credit,Company A,20117.64
B-00308,2024-03-14,Chai Bliss Tea 250 GM,Beverages,22,479.74,East Zone,Credit,Company B,10554.28
A-01094,2024-03-15,PureBite Rice 5kg,Staples,40,601.1,West Zone,Cash,Company A,24044.0
B-01159,2024-03-15,Chai Bliss Green Tea 100 GM,Beverages,10,568.55,East Zone,Card,Company B,5685.5
B-00763,2024-03-15,Chai Bliss Tea 250 GM,Beverages,40,292.16,West Zone,Cash,Company B,11686.4
B-00801,2024-03-16,WholeGrain Atta 5 KG,Staples,41,474.76,East Zone,Card,Company B,19465.16
B-00991,2024-03-16,MunchBox Biscuits 200 GM,Snacks,26,956.99,East Zone,Cash,Company B,24881.74
A-01312,2024-03-16,SoftCare Body Wash 250ml,Personal Care,34,481.44,North Zone,Cash,Company A,16368.96
A-00932,2024-03-16,CrunchTime Biscuits 200g,Snacks,6,746.96,South Zone,Card,Company A,4481.76
B-00438,2024-03-16,Chai Bliss Green Tea 100 GM,Beverages,39,148.57,South Zone,Credit,Company B,5794.23
B-00686,2024-03-17,Chai Bliss Green Tea 100 GM,Beverages,4,221.61,East Zone,Cash,Company B,886.44
A-01359,2024-03-17,PureBite Atta 5kg,Staples,20,589.77,North Zone,UPI,Company A,11795.4
A-00789,2024-03-17,Sunrich Cooking Oil 5L,Edible Oils,6,629.09,North Zone,Cash,Company A,3774.54
B-00671,2024-03-17,MunchBox Chips 150 GM,Snacks,37,793.48,North Zone,Cash,Company B,29358.76
A-01392,2024-03-17,Sunrich Cooking Oil 1L,Edible Oils,47,641.94,South Zone,Credit,Company A,30171.18
A-00545,2024-03-17,PureBite Atta 5kg,Staples,9,770.98,North Zone,Card,Company A,6938.82
A-00830,2024-03-17,CrunchTime Biscuits 200g,Snacks,1,317.79,South Zone,Card,Company A,317.79
A-00516,2024-03-17,PureBite Atta 5kg,Staples,31,535.02,West Zone,Credit,Company A,16585.62
A-00875,2024-03-17,Sunrich Cooking Oil 1L,Edible Oils,1,422.39,East Zone,UPI,Company A,422.39
A-00724,2024-03-17,FreshWash Detergent Powder 1kg,Home Care,1,153.54,South Zone,Card,Company A,153.54
B-00979,2024-03-18,WholeGrain Atta 5 KG,Staples,17,675.62,South Zone,UPI,Company B,11485.54
A-00569,2024-03-18,CrunchTime Chips 150g,Snacks,25,134.64,North Zone,Card,Company A,3366.0
B-00250,2024-03-18,MunchBox Biscuits 200 GM,Snacks,44,152.72,West Zone,Credit,Company B,6719.68
B-00955,2024-03-18,Chai Bliss Green Tea 100 GM,Beverages,18,710.48,East Zone,Card,Company B,12788.64
B-00805,2024-03-18,CleanPro Laundry Powder 1 KG,Home Care,3,960.31,East Zone,Credit,Company B,2880.93
B-00410,2024-03-19,Chai Bliss Green Tea 100 GM,Beverages,50,458.99,East Zone,UPI,Company B,22949.5
A-01232,2024-03-19,PureBite Atta 5kg,Staples,10,626.27,North Zone,Card,Company A,6262.7
B-00211,2024-03-19,GlowUp Body Wash 250 ML,Personal Care,38,362.71,North Zone,Cash,Company B,13782.98
A-00864,2024-03-19,PureBite Atta 5kg,Staples,44,852.82,East Zone,Credit,Company A,37524.08
B-00772,2024-03-19,CleanPro Laundry Powder 1 KG,Home Care,27,239.04,West Zone,Credit,Company B,6454.08
B-00363,2024-03-19,GlowUp Body Wash 250 ML,Personal Care,31,963.63,East Zone,UPI,Company B,29872.53
A-00002,2024-03-20,CrunchTime Biscuits 200g,Snacks,14,72.25,West Zone,Cash,Company A,1011.5
B-00190,2024-03-20,Chai Bliss Green Tea 100 GM,Beverages,17,747.0,South Zone,UPI,Company B,12699.0
A-01382,2024-03-20,SoftCare Shampoo 200ml,Personal Care,27,335.57,East Zone,Card,Company A,9060.39
B-00354,2024-03-20,Chai Bliss Tea 250 GM,Beverages,15,826.68,West Zone,Card,Company B,12400.2
B-00719,2024-03-20,Chai Bliss Green Tea 100 GM,Beverages,17,829.17,South Zone,UPI,Company B,14095.89
A-01352,2024-03-20,PureBite Atta 5kg,Staples,42,78.9,South Zone,UPI,Company A,3313.8
A-01346,2024-03-20,GoldTea Green Tea 100g,Beverages,15,742.39,West Zone,Cash,Company A,11135.85
A-01228,2024-03-20,FreshWash Detergent Powder 1kg,Home Care,32,824.16,East Zone,Credit,Company A,26373.12
B-00003,2024-03-20,CleanPro Dishwash Liquid 500 ML,Home Care,22,960.31,West Zone,Card,Company B,21126.82
B-00010,2024-03-20,Chai Bliss Tea 250 GM,Beverages,19,165.17,South Zone,Card,Company B,3138.23
A-00327,2024-03-21,SoftCare Body Wash 250ml,Personal Care,46,487.87,East Zone,Cash,Company A,22442.02
A-00779,2024-03-21,PureBite Atta 5kg,Staples,37,127.65,South Zone,UPI,Company A,4723.05
B-00019,2024-03-21,CleanPro Laundry Powder 1 KG,Home Care,2,844.11,South Zone,Credit,Company B,1688.22
A-01101,2024-03-22,CrunchTime Chips 150g,Snacks,18,572.87,South Zone,Credit,Company A,10311.66
B-00600,2024-03-22,GlowUp Body Wash 250 ML,Personal Care,23,307.1,West Zone,Card,Company B,7063.3
A-01485,2024-03-22,GoldTea Green Tea 100g,Beverages,3,280.03,West Zone,Cash,Company A,840.09
A-01197,2024-03-23,Sunrich Cooking Oil 1L,Edible Oils,39,442.7,East Zone,Credit,Company A,17265.3
A-00984,2024-03-23,SoftCare Shampoo 200ml,Personal Care,33,847.38,South Zone,Card,Company A,27963.54
B-00700,2024-03-23,Chai Bliss Tea 250 GM,Beverages,33,579.34,East Zone,Card,Company B,19118.22
A-00775,2024-03-23,PureBite Atta 5kg,Staples,28,741.05,West Zone,Card,Company A,20749.4
A-00787,2024-03-23,CrunchTime Biscuits 200g,Snacks,48,419.0,West Zone,UPI,Company A,20112.0
B-00406,2024-03-24,CleanPro Dishwash Liquid 500 ML,Home Care,50,121.18,East Zone,Cash,Company B,6059.0
A-01493,2024-03-24,PureBite Atta 5kg,Staples,5,890.95,West Zone,Card,Company A,4454.75
A-01366,2024-03-24,FreshWash Dish Soap 500ml,Home Care,27,750.22,North Zone,Credit,Company A,20255.94
A-01332,2024-03-24,FreshWash Detergent Powder 1kg,Home Care,19,597.9,South Zone,Credit,Company A,11360.1
A-00137,2024-03-24,PureBite Atta 5kg,Staples,24,424.24,Unknown,Cash,Company A,10181.76
A-00974,2024-03-25,CrunchTime Biscuits 200g,Snacks,37,89.39,East Zone,Card,Company A,3307.43
A-00206,2024-03-25,CrunchTime Biscuits 200g,Snacks,6,678.04,North Zone,Cash,Company A,4068.24
A-00118,2024-03-25,GoldTea Premium 250g,Beverages,48,263.89,South Zone,Card,Company A,12666.72
A-00402,2024-03-25,PureBite Rice 5kg,Staples,24,79.72,South Zone,Credit,Company A,1913.28
B-01106,2024-03-25,Chai Bliss Green Tea 100 GM,Beverages,14,714.63,South Zone,UPI,Company B,10004.82
A-00347,2024-03-26,SoftCare Shampoo 200ml,Personal Care,6,881.97,West Zone,Card,Company A,5291.82
A-00748,2024-03-26,GoldTea Premium 250g,Beverages,49,687.31,North Zone,UPI,Company A,33678.19
A-00530,2024-03-26,PureBite Atta 5kg,Staples,44,648.01,North Zone,Cash,Company A,28512.44
B-00997,2024-03-27,GlowUp Shampoo 200 ML,Personal Care,18,180.11,North Zone,UPI,Company B,3241.98
B-01025,2024-03-27,WholeGrain Atta 5 KG,Staples,2,219.12,East Zone,UPI,Company B,438.24
B-00032,2024-03-27,MunchBox Biscuits 200 GM,Snacks,25,80.51,South Zone,UPI,Company B,2012.75
A-01097,2024-03-27,CrunchTime Chips 150g,Snacks,49,604.68,North Zone,UPI,Company A,29629.32
A-00248,2024-03-27,FreshWash Dish Soap 500ml,Home Care,44,683.47,North Zone,Credit,Company A,30072.68
B-00359,2024-03-27,WholeGrain Rice 5 KG,Staples,35,659.02,North Zone,UPI,Company B,23065.7
B-00311,2024-03-27,VITA Sunflower Oil 1 Litre,Edible Oils,46,323.7,West Zone,Card,Company B,14890.2
A-00818,2024-03-27,FreshWash Dish Soap 500ml,Home Care,25,441.05,West Zone,Cash,Company A,11026.25
B-00718,2024-03-27,WholeGrain Atta 5 KG,Staples,5,996.0,East Zone,UPI,Company B,4980.0
B-00224,2024-03-27,CleanPro Laundry Powder 1 KG,Home Care,31,258.96,East Zone,Card,Company B,8027.76
B-00740,2024-03-28,GlowUp Shampoo 200 ML,Personal Care,20,975.25,East Zone,Card,Company B,19505.0
A-01054,2024-03-28,Sunrich Cooking Oil 1L,Edible Oils,44,297.9,East Zone,UPI,Company A,13107.6
B-01013,2024-03-28,CleanPro Laundry Powder 1 KG,Home Care,30,233.23,West Zone,UPI,Company B,6996.9
A-00139,2024-03-28,GoldTea Green Tea 100g,Beverages,28,354.19,North Zone,Cash,Company A,9917.32
A-01357,2024-03-28,SoftCare Body Wash 250ml,Personal Care,31,442.85,East Zone,Cash,Company A,13728.35
B-01192,2024-03-29,Chai Bliss Green Tea 100 GM,Beverages,15,408.36,East Zone,UPI,Company B,6125.4
A-01119,2024-03-29,PureBite Rice 5kg,Staples,46,135.91,North Zone,Credit,Company A,6251.86
B-00826,2024-03-29,GlowUp Body Wash 250 ML,Personal Care,50,629.14,South Zone,UPI,Company B,31457.0
B-00377,2024-03-29,MunchBox Chips 150 GM,Snacks,33,310.42,North Zone,Card,Company B,10243.86
A-00446,2024-03-29,PureBite Atta 5kg,Staples,17,647.34,West Zone,Card,Company A,11004.78
A-01340,2024-03-29,PureBite Atta 5kg,Staples,46,416.83,West Zone,Cash,Company A,19174.18
B-00108,2024-03-30,GlowUp Shampoo 200 ML,Personal Care,40,111.22,East Zone,UPI,Company B,4448.8
A-01133,2024-03-30,CrunchTime Biscuits 200g,Snacks,31,151.69,North Zone,Credit,Company A,4702.39
B-00982,2024-03-30,MunchBox Chips 150 GM,Snacks,25,470.61,North Zone,Credit,Company B,11765.25
A-00270,2024-03-30,SoftCare Body Wash 250ml,Personal Care,34,245.0,North Zone,UPI,Company A,8330.0
A-00689,2024-03-30,Sunrich Cooking Oil 5L,Edible Oils,41,369.49,South Zone,Cash,Company A,15149.09
A-00856,2024-03-30,Sunrich Cooking Oil 5L,Edible Oils,29,93.88,West Zone,UPI,Company A,2722.52
A-01345,2024-03-31,GoldTea Premium 250g,Beverages,35,345.52,West Zone,Cash,Company A,12093.2
B-00543,2024-03-31,WholeGrain Atta 5 KG,Staples,22,969.44,East Zone,Cash,Company B,21327.68
B-00524,2024-03-31,MunchBox Biscuits 200 GM,Snacks,41,404.21,North Zone,Credit,Company B,16572.61
A-01157,2024-03-31,SoftCare Shampoo 200ml,Personal Care,21,432.04,East Zone,UPI,Company A,9072.84
A-00442,2024-03-31,CrunchTime Chips 150g,Snacks,40,430.97,South Zone,Card,Company A,17238.8
A-00636,2024-04-01,CrunchTime Chips 150g,Snacks,34,98.86,West Zone,Cash,Company A,3361.24
B-00437,2024-04-01,Chai Bliss Green Tea 100 GM,Beverages,30,137.78,West Zone,Credit,Company B,4133.4
A-00887,2024-04-01,GoldTea Premium 250g,Beverages,6,537.36,West Zone,UPI,Company A,3224.16
A-00859,2024-04-01,CrunchTime Biscuits 200g,Snacks,9,287.48,West Zone,UPI,Company A,2587.32
A-00941,2024-04-01,FreshWash Detergent Powder 1kg,Home Care,9,426.21,West Zone,Card,Company A,3835.89
A-00011,2024-04-01,PureBite Rice 5kg,Staples,45,306.26,East Zone,Credit,Company A,13781.7
B-00427,2024-04-02,WholeGrain Atta 5 KG,Staples,16,151.06,North Zone,UPI,Company B,2416.96
A-00447,2024-04-02,FreshWash Detergent Powder 1kg,Home Care,3,177.72,East Zone,Card,Company A,533.16
B-00118,2024-04-02,Chai Bliss Green Tea 100 GM,Beverages,16,940.39,West Zone,UPI,Company B,15046.24
A-00865,2024-04-02,CrunchTime Biscuits 200g,Snacks,8,541.57,West Zone,UPI,Company A,4332.56
A-01418,2024-04-03,Sunrich Cooking Oil 5L,Edible Oils,1,88.95,East Zone,UPI,Company A,88.95
A-01219,2024-04-03,SoftCare Body Wash 250ml,Personal Care,2,866.73,South Zone,UPI,Company A,1733.46
B-00124,2024-04-03,CleanPro Laundry Powder 1 KG,Home Care,11,693.05,South Zone,UPI,Company B,7623.55
A-00680,2024-04-04,PureBite Rice 5kg,Staples,17,109.97,East Zone,Cash,Company A,1869.49
B-00458,2024-04-04,GlowUp Shampoo 200 ML,Personal Care,23,558.59,North Zone,Credit,Company B,12847.57
A-00797,2024-04-04,GoldTea Premium 250g,Beverages,8,544.21,East Zone,Card,Company A,4353.68
B-00651,2024-04-05,WholeGrain Rice 5 KG,Staples,40,190.07,North Zone,UPI,Company B,7602.8
B-00350,2024-04-05,Chai Bliss Tea 250 GM,Beverages,2,881.46,East Zone,Credit,Company B,1762.92
B-00033,2024-04-06,CleanPro Dishwash Liquid 500 ML,Home Care,42,239.87,East Zone,Cash,Company B,10074.54
A-00497,2024-04-06,GoldTea Premium 250g,Beverages,8,215.42,West Zone,Card,Company A,1723.36
A-00731,2024-04-07,PureBite Rice 5kg,Staples,44,223.11,East Zone,UPI,Company A,9816.84
A-01224,2024-04-07,Sunrich Cooking Oil 5L,Edible Oils,37,679.02,Unknown,Cash,Company A,25123.74
B-01022,2024-04-07,MunchBox Chips 150 GM,Snacks,7,572.7,East Zone,Card,Company B,4008.9
B-00062,2024-04-07,VITA Sunflower Oil 1 Litre,Edible Oils,32,352.75,East Zone,Cash,Company B,11288.0
B-00611,2024-04-07,Chai Bliss Green Tea 100 GM,Beverages,9,551.95,South Zone,Card,Company B,4967.55
B-00383,2024-04-07,GlowUp Shampoo 200 ML,Personal Care,3,288.01,West Zone,UPI,Company B,864.03
A-00583,2024-04-08,FreshWash Dish Soap 500ml,Home Care,28,184.05,West Zone,UPI,Company A,5153.4
B-01122,2024-04-08,CleanPro Dishwash Liquid 500 ML,Home Care,7,785.18,West Zone,Credit,Company B,5496.26
B-00973,2024-04-08,GlowUp Body Wash 250 ML,Personal Care,38,979.4,South Zone,Cash,Company B,37217.2
B-00999,2024-04-08,WholeGrain Atta 5 KG,Staples,4,909.68,East Zone,Cash,Company B,3638.72
A-00039,2024-04-08,CrunchTime Biscuits 200g,Snacks,13,635.75,West Zone,Card,Company A,8264.75
A-01476,2024-04-08,FreshWash Dish Soap 500ml,Home Care,7,561.39,East Zone,Credit,Company A,3929.73
B-01037,2024-04-08,WholeGrain Rice 5 KG,Staples,13,738.7,North Zone,Card,Company B,9603.1
A-00230,2024-04-08,SoftCare Shampoo 200ml,Personal Care,31,371.73,East Zone,UPI,Company A,11523.63
A-01465,2024-04-08,Sunrich Cooking Oil 1L,Edible Oils,13,850.1,North Zone,Cash,Company A,11051.3
A-00401,2024-04-08,SoftCare Body Wash 250ml,Personal Care,16,178.97,South Zone,Cash,Company A,2863.52
B-00084,2024-04-08,Chai Bliss Green Tea 100 GM,Beverages,22,310.42,East Zone,Credit,Company B,6829.24
A-00571,2024-04-08,PureBite Rice 5kg,Staples,9,104.01,East Zone,Cash,Company A,936.09
B-00752,2024-04-08,VITA Sunflower Oil 5 Litre,Edible Oils,47,97.11,East Zone,Card,Company B,4564.17
B-00668,2024-04-08,GlowUp Shampoo 200 ML,Personal Care,16,955.33,North Zone,Cash,Company B,15285.28
A-00277,2024-04-09,FreshWash Detergent Powder 1kg,Home Care,27,873.94,North Zone,Cash,Company A,23596.38
B-00183,2024-04-09,MunchBox Biscuits 200 GM,Snacks,27,756.96,North Zone,UPI,Company B,20437.92
A-00484,2024-04-10,FreshWash Detergent Powder 1kg,Home Care,7,852.7,East Zone,UPI,Company A,5968.9
B-01200,2024-04-10,Chai Bliss Tea 250 GM,Beverages,32,186.75,North Zone,Cash,Company B,5976.0
B-00588,2024-04-10,Chai Bliss Tea 250 GM,Beverages,15,439.9,West Zone,Credit,Company B,6598.5
B-00274,2024-04-10,WholeGrain Rice 5 KG,Staples,26,234.06,East Zone,Cash,Company B,6085.56
B-00724,2024-04-11,GlowUp Body Wash 250 ML,Personal Care,41,697.2,East Zone,Cash,Company B,28585.2
B-00582,2024-04-11,Chai Bliss Green Tea 100 GM,Beverages,12,287.18,North Zone,Cash,Company B,3446.16
B-00869,2024-04-11,Chai Bliss Tea 250 GM,Beverages,45,512.11,West Zone,Credit,Company B,23044.95
B-00141,2024-04-12,VITA Sunflower Oil 1 Litre,Edible Oils,16,349.43,South Zone,UPI,Company B,5590.88
A-01284,2024-04-12,PureBite Atta 5kg,Staples,31,686.37,West Zone,Cash,Company A,21277.47
A-00143,2024-04-12,GoldTea Green Tea 100g,Beverages,40,276.49,South Zone,UPI,Company A,11059.6
B-00867,2024-04-12,Chai Bliss Tea 250 GM,Beverages,29,146.08,North Zone,Card,Company B,4236.32
A-00607,2024-04-13,FreshWash Dish Soap 500ml,Home Care,7,762.35,South Zone,UPI,Company A,5336.45
A-01280,2024-04-13,GoldTea Green Tea 100g,Beverages,18,378.77,South Zone,Credit,Company A,6817.86
B-00252,2024-04-13,CleanPro Laundry Powder 1 KG,Home Care,5,708.82,West Zone,Credit,Company B,3544.1
A-01426,2024-04-13,SoftCare Body Wash 250ml,Personal Care,14,462.75,South Zone,Cash,Company A,6478.5
A-00550,2024-04-14,Sunrich Cooking Oil 5L,Edible Oils,35,144.8,South Zone,Card,Company A,5068.0
B-01045,2024-04-14,VITA Sunflower Oil 5 Litre,Edible Oils,23,586.81,North Zone,Credit,Company B,13496.63
A-00138,2024-04-14,SoftCare Body Wash 250ml,Personal Care,16,424.26,South Zone,Credit,Company A,6788.16
B-00017,2024-04-15,VITA Sunflower Oil 5 Litre,Edible Oils,22,750.32,East Zone,UPI,Company B,16507.04
B-00665,2024-04-15,CleanPro Laundry Powder 1 KG,Home Care,3,207.5,East Zone,Credit,Company B,622.5
B-00919,2024-04-15,MunchBox Biscuits 200 GM,Snacks,40,180.94,East Zone,Card,Company B,7237.6
B-00608,2024-04-15,GlowUp Body Wash 250 ML,Personal Care,16,714.63,East Zone,UPI,Company B,11434.08
B-00334,2024-04-15,WholeGrain Atta 5 KG,Staples,44,59.76,East Zone,UPI,Company B,2629.44
B-00734,2024-04-16,WholeGrain Atta 5 KG,Staples,24,662.34,West Zone,Card,Company B,15896.16
A-01227,2024-04-16,GoldTea Premium 250g,Beverages,50,172.97,North Zone,UPI,Company A,8648.5
B-00912,2024-04-16,WholeGrain Atta 5 KG,Staples,17,136.95,West Zone,Credit,Company B,2328.15
B-00921,2024-04-16,VITA Sunflower Oil 1 Litre,Edible Oils,20,844.94,West Zone,UPI,Company B,16898.8
B-00916,2024-04-16,VITA Sunflower Oil 5 Litre,Edible Oils,24,794.31,West Zone,Credit,Company B,19063.44
B-00403,2024-04-17,CleanPro Dishwash Liquid 500 ML,Home Care,6,978.57,East Zone,Credit,Company B,5871.42
A-00783,2024-04-17,FreshWash Detergent Powder 1kg,Home Care,17,40.16,South Zone,UPI,Company A,682.72
A-01318,2024-04-17,PureBite Rice 5kg,Staples,7,195.47,East Zone,Card,Company A,1368.29
A-01319,2024-04-17,PureBite Rice 5kg,Staples,2,356.27,North Zone,Cash,Company A,712.54
A-01259,2024-04-18,PureBite Rice 5kg,Staples,14,562.14,East Zone,Credit,Company A,7869.96
B-00459,2024-04-18,WholeGrain Rice 5 KG,Staples,19,615.03,North Zone,Card,Company B,11685.57
B-01177,2024-04-18,CleanPro Laundry Powder 1 KG,Home Care,44,102.92,South Zone,Cash,Company B,4528.48
B-00873,2024-04-18,MunchBox Chips 150 GM,Snacks,12,598.43,North Zone,Credit,Company B,7181.16
B-01160,2024-04-18,CleanPro Dishwash Liquid 500 ML,Home Care,5,135.29,South Zone,Credit,Company B,676.45
A-01363,2024-04-18,Sunrich Cooking Oil 1L,Edible Oils,12,388.32,South Zone,Credit,Company A,4659.84
A-00909,2024-04-19,FreshWash Detergent Powder 1kg,Home Care,36,625.95,West Zone,Card,Company A,22534.2
A-01380,2024-04-19,PureBite Rice 5kg,Staples,1,434.62,West Zone,Card,Company A,434.62
B-00850,2024-04-19,Chai Bliss Tea 250 GM,Beverages,2,547.8,East Zone,UPI,Company B,1095.6
A-01078,2024-04-19,Sunrich Cooking Oil 5L,Edible Oils,35,471.37,South Zone,UPI,Company A,16497.95
A-01361,2024-04-19,Sunrich Cooking Oil 1L,Edible Oils,43,544.47,West Zone,Cash,Company A,23412.21
B-00256,2024-04-20,VITA Sunflower Oil 5 Litre,Edible Oils,37,427.45,South Zone,Card,Company B,15815.65
B-00633,2024-04-20,GlowUp Shampoo 200 ML,Personal Care,37,837.47,West Zone,Credit,Company B,30986.39
A-00109,2024-04-20,SoftCare Shampoo 200ml,Personal Care,3,362.99,North Zone,Cash,Company A,1088.97
B-00646,2024-04-20,CleanPro Dishwash Liquid 500 ML,Home Care,49,243.19,West Zone,Credit,Company B,11916.31
A-01320,2024-04-20,SoftCare Shampoo 200ml,Personal Care,49,537.84,West Zone,Card,Company A,26354.16
A-00439,2024-04-20,FreshWash Dish Soap 500ml,Home Care,35,600.94,West Zone,Card,Company A,21032.9
B-00925,2024-04-21,MunchBox Chips 150 GM,Snacks,23,140.27,North Zone,Credit,Company B,3226.21
B-01175,2024-04-21,GlowUp Shampoo 200 ML,Personal Care,20,311.25,East Zone,Credit,Company B,6225.0
